Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),EL
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2017,Salary Amount for Teachers,336436,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2017,Instructional Aides,0,0,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2017,School Administration Staff,153569,1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),105795,1.93,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2017,Non-Personnel Expenditures,63791,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),2093717,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2017,Salary Amount for Teachers,1547036,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2017,Instructional Aides,152566,10.94,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2017,School Administration Staff,208035,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),186080,3.97,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2017,Non-Personnel Expenditures,122809,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),3187318,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2017,Salary Amount for Teachers,2150550,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2017,Instructional Aides,238593,12.82,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2017,School Administration Staff,263915,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),534260,8.77,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2017,Non-Personnel Expenditures,322908,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),2685462,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2017,Salary Amount for Teachers,1769198,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2017,Instructional Aides,258779,12,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2017,School Administration Staff,202595,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),454890,9.33,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2017,Non-Personnel Expenditures,172102,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),1799649,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2017,Salary Amount for Teachers,1345581,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2017,Instructional Aides,114736,5.1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2017,School Administration Staff,206542,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),132790,2.49,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2017,Non-Personnel Expenditures,99758,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,eLearning Academy,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),627879,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,eLearning Academy,3.70297E+11,2017,Salary Amount for Teachers,291465,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,eLearning Academy,3.70297E+11,2017,Instructional Aides,11189,1.51,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,eLearning Academy,3.70297E+11,2017,School Administration Staff,127546,1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,eLearning Academy,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),197679,2.93,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,eLearning Academy,3.70297E+11,2017,Non-Personnel Expenditures,48211,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J T Williams Secondary Montessori,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),979254,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J T Williams Secondary Montessori,3.70297E+11,2017,Salary Amount for Teachers,707665,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J T Williams Secondary Montessori,3.70297E+11,2017,Instructional Aides,20626,1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J T Williams Secondary Montessori,3.70297E+11,2017,School Administration Staff,195476,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J T Williams Secondary Montessori,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),55487,1.63,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J T Williams Secondary Montessori,3.70297E+11,2017,Non-Personnel Expenditures,45619,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Renaissance West STEAM Academy,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),1683809,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Renaissance West STEAM Academy,3.70297E+11,2017,Salary Amount for Teachers,1164436,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Renaissance West STEAM Academy,3.70297E+11,2017,Instructional Aides,111089,6,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Renaissance West STEAM Academy,3.70297E+11,2017,School Administration Staff,182813,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Renaissance West STEAM Academy,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),225471,4.35,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Renaissance West STEAM Academy,3.70297E+11,2017,Non-Personnel Expenditures,240701,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Teacher Early College,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),304001,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Teacher Early College,3.70297E+11,2017,Salary Amount for Teachers,153569,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Teacher Early College,3.70297E+11,2017,Instructional Aides,0,0,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Teacher Early College,3.70297E+11,2017,School Administration Staff,142752,1.25,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Teacher Early College,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),7680,0.63,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Teacher Early College,3.70297E+11,2017,Non-Personnel Expenditures,55271,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vaughan Academy of Technology,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),1665028,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vaughan Academy of Technology,3.70297E+11,2017,Salary Amount for Teachers,1239855,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vaughan Academy of Technology,3.70297E+11,2017,Instructional Aides,97815,4.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vaughan Academy of Technology,3.70297E+11,2017,School Administration Staff,189569,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vaughan Academy of Technology,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),137789,3.88,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vaughan Academy of Technology,3.70297E+11,2017,Non-Personnel Expenditures,40431,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Marie G Davis,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),2769747,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Marie G Davis,3.70297E+11,2017,Salary Amount for Teachers,2040131,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Marie G Davis,3.70297E+11,2017,Instructional Aides,126960,7.03,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Marie G Davis,3.70297E+11,2017,School Administration Staff,199601,1.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Marie G Davis,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),403055,6.29,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Marie G Davis,3.70297E+11,2017,Non-Personnel Expenditures,312867,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Devonshire Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2734636,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Devonshire Elementary,3.70297E+11,2015,Salary Amount for Teachers,1933566,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Devonshire Elementary,3.70297E+11,2015,Instructional Aides,110855,7.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Devonshire Elementary,3.70297E+11,2015,School Administration Staff,236153,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Devonshire Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),454061,7.8,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Devonshire Elementary,3.70297E+11,2015,Non-Personnel Expenditures,281358,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Devonshire Elementary,3.70297E+11,2015,Total enrollment,,,4,13,2,322,265,13,5,624,47,5,217
NC,Charlotte-Mecklenburg Schools,NC,First Ward Creative Arts Acad,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2336567,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,First Ward Creative Arts Acad,3.70297E+11,2015,Salary Amount for Teachers,1723667,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,First Ward Creative Arts Acad,3.70297E+11,2015,Instructional Aides,122344,6,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,First Ward Creative Arts Acad,3.70297E+11,2015,School Administration Staff,187954,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,First Ward Creative Arts Acad,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),302600,6.65,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,First Ward Creative Arts Acad,3.70297E+11,2015,Non-Personnel Expenditures,252288,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,First Ward Creative Arts Acad,3.70297E+11,2015,Total enrollment,,,5,2,0,112,382,34,16,551,41,7,40
NC,Charlotte-Mecklenburg Schools,NC,Reid Park Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3788418,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Reid Park Academy,3.70297E+11,2015,Salary Amount for Teachers,2473760,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Reid Park Academy,3.70297E+11,2015,Instructional Aides,214033,11,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Reid Park Academy,3.70297E+11,2015,School Administration Staff,440759,4.69,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Reid Park Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),659865,11.43,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Reid Park Academy,3.70297E+11,2015,Non-Personnel Expenditures,274536,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Reid Park Academy,3.70297E+11,2015,Total enrollment,,,0,70,0,61,718,10,4,863,92,13,79
NC,Charlotte-Mecklenburg Schools,NC,Druid Hills Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3714745,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Druid Hills Academy,3.70297E+11,2015,Salary Amount for Teachers,2506931,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Druid Hills Academy,3.70297E+11,2015,Instructional Aides,274239,14.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Druid Hills Academy,3.70297E+11,2015,School Administration Staff,318548,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Druid Hills Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),615025,10.1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Druid Hills Academy,3.70297E+11,2015,Non-Personnel Expenditures,498013,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Druid Hills Academy,3.70297E+11,2015,Total enrollment,,,0,19,0,37,556,4,10,626,74,7,34
NC,Charlotte-Mecklenburg Schools,NC,East Mecklenburg High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),7735110,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,East Mecklenburg High,3.70297E+11,2015,Salary Amount for Teachers,6137911,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,East Mecklenburg High,3.70297E+11,2015,Instructional Aides,145088,15.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,East Mecklenburg High,3.70297E+11,2015,School Administration Staff,419300,4.14,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,East Mecklenburg High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),1032810,16.96,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,East Mecklenburg High,3.70297E+11,2015,Non-Personnel Expenditures,549532,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,East Mecklenburg High,3.70297E+11,2015,Total enrollment,,,10,166,2,406,820,385,76,1865,173,31,151
NC,Charlotte-Mecklenburg Schools,NC,Eastover Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),1964231,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastover Elementary,3.70297E+11,2015,Salary Amount for Teachers,1344902,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastover Elementary,3.70297E+11,2015,Instructional Aides,143954,8,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastover Elementary,3.70297E+11,2015,School Administration Staff,230229,2.74,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastover Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),245145,4,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastover Elementary,3.70297E+11,2015,Non-Personnel Expenditures,119092,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastover Elementary,3.70297E+11,2015,Total enrollment,,,0,10,4,7,103,280,16,420,32,16,4
NC,Charlotte-Mecklenburg Schools,NC,Eastway Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3634568,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastway Middle,3.70297E+11,2015,Salary Amount for Teachers,2781699,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastway Middle,3.70297E+11,2015,Instructional Aides,31961,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastway Middle,3.70297E+11,2015,School Administration Staff,334366,3.12,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastway Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),486540,6.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastway Middle,3.70297E+11,2015,Non-Personnel Expenditures,539589,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Eastway Middle,3.70297E+11,2015,Total enrollment,,,2,94,0,430,328,34,13,901,89,16,268
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Traditional Elem,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2094789,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Traditional Elem,3.70297E+11,2015,Salary Amount for Teachers,1581533,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Traditional Elem,3.70297E+11,2015,Instructional Aides,170914,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Traditional Elem,3.70297E+11,2015,School Administration Staff,152377,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Traditional Elem,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),189963,3.84,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Traditional Elem,3.70297E+11,2015,Non-Personnel Expenditures,149667,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Traditional Elem,3.70297E+11,2015,Total enrollment,,,7,10,0,49,352,115,7,540,38,10,22
NC,Charlotte-Mecklenburg Schools,NC,Harding University High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),6998563,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Harding University High,3.70297E+11,2015,Salary Amount for Teachers,4929649,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Harding University High,3.70297E+11,2015,Instructional Aides,79917,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Harding University High,3.70297E+11,2015,School Administration Staff,654795,4.65,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Harding University High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),1334201,24.84,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Harding University High,3.70297E+11,2015,Non-Personnel Expenditures,775316,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Harding University High,3.70297E+11,2015,Total enrollment,,,10,55,0,520,943,43,25,1596,212,28,277
NC,Charlotte-Mecklenburg Schools,NC,Hickory Grove Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2688788,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hickory Grove Elementary,3.70297E+11,2015,Salary Amount for Teachers,1675255,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hickory Grove Elementary,3.70297E+11,2015,Instructional Aides,235292,11,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hickory Grove Elementary,3.70297E+11,2015,School Administration Staff,241172,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hickory Grove Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),537067,11.56,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hickory Grove Elementary,3.70297E+11,2015,Non-Personnel Expenditures,414322,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hickory Grove Elementary,3.70297E+11,2015,Total enrollment,,,7,13,0,259,322,37,7,645,68,2,184
NC,Charlotte-Mecklenburg Schools,NC,Hidden Valley Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),4176677,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hidden Valley Elementary,3.70297E+11,2015,Salary Amount for Teachers,3035611,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hidden Valley Elementary,3.70297E+11,2015,Instructional Aides,273351,13.98,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hidden Valley Elementary,3.70297E+11,2015,School Administration Staff,235757,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hidden Valley Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),631956,11.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hidden Valley Elementary,3.70297E+11,2015,Non-Personnel Expenditures,398863,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hidden Valley Elementary,3.70297E+11,2015,Total enrollment,,,4,7,7,493,487,13,7,1018,74,7,304
NC,Charlotte-Mecklenburg Schools,NC,Highland Renaissance Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2150165,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Renaissance Academy,3.70297E+11,2015,Salary Amount for Teachers,1429355,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Renaissance Academy,3.70297E+11,2015,Instructional Aides,189671,12.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Renaissance Academy,3.70297E+11,2015,School Administration Staff,209884,2.53,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Renaissance Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),321254,6.62,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Renaissance Academy,3.70297E+11,2015,Non-Personnel Expenditures,289629,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Renaissance Academy,3.70297E+11,2015,Total enrollment,,,7,7,4,208,310,13,4,553,56,2,115
NC,Charlotte-Mecklenburg Schools,NC,Huntersville Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3046508,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Huntersville Elementary,3.70297E+11,2015,Salary Amount for Teachers,2240743,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Huntersville Elementary,3.70297E+11,2015,Instructional Aides,314953,16,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Huntersville Elementary,3.70297E+11,2015,School Administration Staff,180616,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Huntersville Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),310195,5.84,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Huntersville Elementary,3.70297E+11,2015,Non-Personnel Expenditures,199519,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Huntersville Elementary,3.70297E+11,2015,Total enrollment,,,4,16,0,142,73,487,22,744,56,10,88
NC,Charlotte-Mecklenburg Schools,NC,Tuckaseegee Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3562205,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Tuckaseegee Elementary,3.70297E+11,2015,Salary Amount for Teachers,2614093,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Tuckaseegee Elementary,3.70297E+11,2015,Instructional Aides,236818,14,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Tuckaseegee Elementary,3.70297E+11,2015,School Administration Staff,275864,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Tuckaseegee Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),435429,9.33,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Tuckaseegee Elementary,3.70297E+11,2015,Non-Personnel Expenditures,351769,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Tuckaseegee Elementary,3.70297E+11,2015,Total enrollment,,,4,70,0,271,418,43,10,816,77,13,145
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),7699097,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2015,Salary Amount for Teachers,5656520,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2015,Instructional Aides,79411,10,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2015,School Administration Staff,621798,6.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),1341368,25.63,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2015,Non-Personnel Expenditures,962622,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2015,Total enrollment,,,10,85,4,112,1429,22,22,1684,236,28,76
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),7649874,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2015,Salary Amount for Teachers,5658518,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2015,Instructional Aides,183058,10.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2015,School Administration Staff,651708,5.79,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),1156588,24.93,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2015,Non-Personnel Expenditures,960827,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2015,Total enrollment,,,16,94,2,427,1246,145,64,1994,245,25,151
NC,Charlotte-Mecklenburg Schools,NC,Westerly Hills Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2979395,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Westerly Hills Academy,3.70297E+11,2015,Salary Amount for Teachers,2076095,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Westerly Hills Academy,3.70297E+11,2015,Instructional Aides,115839,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Westerly Hills Academy,3.70297E+11,2015,School Administration Staff,222853,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Westerly Hills Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),564607,12.93,,,,,,,,,,,
